date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:13:47	11873/11873	---MCZ	200	added ('OK')	application/javascript	etag:W/%229685fa3b56c0d1fc56695fac8b252fbc%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/our-teams-d9dbd87d20abbdd9.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/our-teams-d9dbd87d20abbdd9.js	(from https://xpovio-ltr.vercel.app/our-teams)
22:13:47	9229/9229	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bb9ffb4fec7dfa66f37e07c0e19f15b3%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/team-single-628e4e23a1ca1d8d.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/team-single-628e4e23a1ca1d8d.js	(from https://xpovio-ltr.vercel.app/team-single)
22:13:48	7444/7444	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bd7c3926b9df83317cc10da944d078c9%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/client-feedback-acc3b7b6f23e57e0.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/client-feedback-acc3b7b6f23e57e0.js	(from https://xpovio-ltr.vercel.app/client-feedback)
22:13:48	7786/7786	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a89e5a937e4a7aa13c7fea9ac4c05ac3%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/contact-us-463399561bc8e9ed.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/contact-us-463399561bc8e9ed.js	(from https://xpovio-ltr.vercel.app/contact-us)
22:13:48	741/741	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:43%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fphone.708b90e3.png&w=128&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/phone3dd2.png	(from https://xpovio-ltr.vercel.app/contact-us)
22:13:49	492/492	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:43%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fmail.fadf6f86.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/mail2b8c.png	(from https://xpovio-ltr.vercel.app/contact-us)
22:13:49	666/666	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:44%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Flocation.cbd964f3.png&w=96&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/location8045.png	(from https://xpovio-ltr.vercel.app/contact-us)
22:13:49	632/632	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:44%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ftime.7002b4de.png&w=128&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/time9971.png	(from https://xpovio-ltr.vercel.app/contact-us)
22:13:50	15431/15431	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d6d93916950df7cd8f0e3d8b82fdf850%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/blog-830f74b4ff2672ff.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/blog-830f74b4ff2672ff.js	(from https://xpovio-ltr.vercel.app/blog)
22:13:50	216810/216810	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:45%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Feight.3ea653f4.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/eight84a3.png	(from https://xpovio-ltr.vercel.app/blog)
22:13:51	173105/173105	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:46%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fnine.323f6cef.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/nine27f6.png	(from https://xpovio-ltr.vercel.app/blog)
22:13:51	4014/4014	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:47%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ften.e3c320b7.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/tenf654.png	(from https://xpovio-ltr.vercel.app/blog)
22:13:52	5646/5646	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:47%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Feleven.fff66921.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/eleven8ca2.png	(from https://xpovio-ltr.vercel.app/blog)
22:13:52	6080/6080	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:48%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ftwelve.f10555c5.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/twelve439b.png	(from https://xpovio-ltr.vercel.app/blog)
22:13:52	5818/5818	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:48%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fthirteen.c2dbf45d.png&w=256&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/thirteen1b26.png	(from https://xpovio-ltr.vercel.app/blog)
22:13:53	91664/91664	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:49%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ffourteen.ec5a5c1a.png&w=828&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/fourteen52cc.png	(from https://xpovio-ltr.vercel.app/blog)
22:13:53	16734/16734	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d3158cad628c76da23fb16b496930c09%22	https://xpovio-ltr.vercel.app/_next/static/chunks/pages/blog-single-dfc4594da76fdef7.js	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/static/chunks/pages/blog-single-dfc4594da76fdef7.js	(from https://xpovio-ltr.vercel.app/blog-single)
22:13:54	225999/225999	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:50%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fposter.c624f8e8.png&w=1920&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/poster66d8.png	(from https://xpovio-ltr.vercel.app/blog-single)
22:13:54	84024/84024	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:50%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fgroup-one.5ca525db.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/group-one057b.png	(from https://xpovio-ltr.vercel.app/blog-single)
22:13:55	95876/95876	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Feb%202024%2018:14:51%20GMT	https://xpovio-ltr.vercel.app/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fgroup-two.f3586388.png&w=1080&q=75	C:/Users/Azeem/Documents/test/xpovio-ltr.vercel.app/_next/group-two803a.png	(from https://xpovio-ltr.vercel.app/blog-single)
